Time, Quadrant Number, Ball Colour, Type
62.70, 4, red, Exit
62.70, 3, red, Exit
62.70, 1, red, Exit
62.70, 4, blue, Exit
62.70, 2, blue, Exit
62.73, 3, red, Exit
62.73, 4, red, Exit
62.73, 3, red, Exit
62.73, 1, red, Exit
62.73, 4, blue, Exit
62.73, 2, blue, Exit
62.77, 3, red, Exit
62.77, 4, red, Exit
62.77, 3, red, Exit
62.77, 1, red, Exit
62.77, 4, blue, Exit
62.77, 2, blue, Exit
62.80, 3, red, Exit
62.80, 4, red, Exit
62.80, 3, red, Exit
62.80, 1, red, Exit
62.80, 4, blue, Exit
62.80, 2, blue, Exit
62.83, 3, red, Exit
62.83, 4, red, Exit
62.83, 3, red, Exit
62.83, 1, red, Exit
62.83, 4, blue, Exit
62.83, 2, blue, Exit
62.87, 3, red, Exit
62.87, 4, red, Exit
62.87, 3, red, Exit
62.87, 1, red, Exit
62.87, 2, red, Exit
62.87, 4, blue, Exit
62.87, 2, blue, Exit
62.90, 3, red, Exit
62.90, 4, red, Exit
62.90, 3, red, Exit
62.90, 1, red, Exit
62.90, 4, blue, Exit
62.90, 2, blue, Exit
62.93, 3, red, Exit
62.93, 4, red, Exit
62.93, 3, red, Exit
62.93, 1, red, Exit
62.93, 2, red, Exit
62.93, 4, blue, Exit
62.93, 2, blue, Exit
62.97, 3, red, Exit
62.97, 4, red, Exit
62.97, 3, red, Exit
62.97, 1, red, Exit
62.97, 4, blue, Exit
62.97, 2, blue, Exit
63.00, 3, red, Exit
63.00, 4, red, Exit
63.00, 3, red, Exit
63.00, 1, red, Exit
63.00, 2, red, Exit
63.00, 4, blue, Exit
63.00, 2, blue, Exit
63.03, 3, red, Exit
63.03, 4, red, Exit
63.03, 3, red, Exit
63.03, 4, red, Exit
63.03, 3, red, Exit
63.03, 2, red, Exit
63.03, 1, red, Exit
63.03, 4, blue, Exit
63.03, 2, blue, Exit
63.07, 3, red, Exit
63.07, 4, red, Exit
63.07, 3, red, Exit
63.07, 4, red, Exit
63.07, 3, red, Exit
63.07, 2, red, Exit
63.07, 1, red, Exit
63.07, 4, blue, Exit
63.07, 2, blue, Exit
63.10, 3, red, Exit
63.10, 4, red, Exit
63.10, 3, red, Exit
63.10, 2, red, Exit
63.10, 1, red, Exit
63.10, 2, red, Exit
63.10, 4, blue, Exit
63.10, 2, blue, Exit
63.13, 3, red, Exit
63.13, 4, red, Exit
63.13, 3, red, Exit
63.13, 2, red, Exit
63.13, 1, red, Exit
63.13, 4, blue, Exit
63.13, 2, blue, Exit
63.17, 3, red, Exit
63.17, 4, red, Exit
63.17, 3, red, Exit
63.17, 2, red, Exit
63.17, 4, blue, Exit
63.17, 2, blue, Exit
63.20, 3, red, Exit
63.20, 4, red, Exit
63.20, 3, red, Exit
63.20, 4, red, Exit
63.20, 1, red, Exit
63.20, 2, red, Exit
63.20, 4, blue, Exit
63.20, 2, blue, Exit
63.23, 3, red, Exit
63.23, 4, red, Exit
63.23, 3, red, Exit
63.23, 2, red, Exit
63.23, 1, red, Exit
63.23, 4, blue, Exit
63.23, 2, blue, Exit
63.27, 3, red, Exit
63.27, 4, red, Exit
63.27, 3, red, Exit
63.27, 2, red, Exit
63.27, 1, red, Exit
63.27, 4, blue, Exit
63.27, 2, blue, Exit
63.30, 3, red, Exit
63.30, 4, red, Exit
63.30, 3, red, Exit
63.30, 2, red, Exit
63.30, 1, red, Exit
63.30, 4, blue, Exit
63.30, 2, blue, Exit
63.33, 3, red, Exit
63.33, 4, red, Exit
63.33, 3, red, Exit
63.33, 2, red, Exit
63.33, 1, red, Exit
63.33, 4, blue, Exit
63.33, 2, blue, Exit
63.37, 3, red, Exit
63.37, 4, red, Exit
63.37, 3, red, Exit
63.37, 2, red, Exit
63.37, 1, red, Exit
63.37, 4, blue, Exit
63.37, 2, blue, Exit
63.40, 3, red, Exit
63.40, 4, red, Exit
63.40, 3, red, Exit
63.40, 2, red, Exit
63.40, 1, red, Exit
63.40, 2, red, Exit
63.40, 4, blue, Exit
63.40, 2, blue, Exit
63.43, 3, red, Exit
63.43, 4, red, Exit
63.43, 3, red, Exit
63.43, 2, red, Exit
63.43, 1, red, Exit
63.43, 4, blue, Exit
63.43, 2, blue, Exit
63.47, 3, red, Exit
63.47, 4, red, Exit
63.47, 1, red, Exit
63.47, 2, red, Exit
63.47, 4, blue, Exit
63.47, 2, blue, Exit
63.50, 3, red, Exit
63.50, 4, red, Exit
63.50, 1, red, Exit
63.50, 4, blue, Exit
63.50, 2, blue, Exit
63.53, 3, red, Exit
63.53, 4, red, Exit
63.53, 1, red, Exit
63.53, 2, red, Exit
63.53, 4, blue, Exit
63.53, 2, blue, Exit
63.57, 3, red, Exit
63.57, 4, red, Exit
63.57, 1, red, Exit
63.57, 4, blue, Exit
63.57, 2, blue, Exit
63.60, 3, red, Exit
63.60, 4, red, Exit
63.60, 3, red, Exit
63.60, 2, red, Exit
63.60, 1, red, Exit
63.60, 4, blue, Exit
63.60, 2, blue, Exit
63.63, 3, red, Exit
63.63, 4, red, Exit
63.63, 3, red, Exit
63.63, 2, red, Exit
63.63, 4, blue, Exit
63.63, 2, blue, Exit
63.67, 3, red, Exit
63.67, 4, red, Exit
63.67, 3, red, Exit
63.67, 2, red, Exit
63.67, 1, red, Exit
63.67, 2, red, Exit
63.67, 4, blue, Exit
63.67, 2, blue, Exit
63.70, 3, red, Exit
63.70, 4, red, Exit
63.70, 3, red, Exit
63.70, 2, red, Exit
63.70, 1, red, Exit
63.70, 2, red, Exit
63.70, 4, blue, Exit
63.70, 2, blue, Exit
63.73, 3, red, Exit
63.73, 4, red, Exit
63.73, 3, red, Exit
63.73, 1, red, Exit
63.73, 2, red, Exit
63.73, 4, blue, Exit
63.73, 2, blue, Exit
63.77, 3, red, Exit
63.77, 4, red, Exit
63.77, 3, red, Exit
63.77, 2, red, Exit
63.77, 1, red, Exit
63.77, 4, blue, Exit
63.77, 2, blue, Exit
63.80, 3, red, Exit
63.80, 4, red, Exit
63.80, 3, red, Exit
63.80, 2, red, Exit
63.80, 1, red, Exit
63.80, 4, blue, Exit
63.80, 2, blue, Exit
63.83, 3, red, Exit
63.83, 4, red, Exit
63.83, 3, red, Exit
63.83, 2, red, Exit
63.83, 1, red, Exit
63.83, 4, blue, Exit
63.83, 2, blue, Exit
63.87, 3, red, Exit
63.87, 4, red, Exit
63.87, 3, red, Exit
63.87, 2, red, Exit
63.87, 1, red, Exit
63.87, 4, blue, Exit
63.87, 2, blue, Exit
63.90, 3, red, Exit
63.90, 4, red, Exit
63.90, 3, red, Exit
63.90, 2, red, Exit
63.90, 1, red, Exit
63.90, 2, red, Exit
63.90, 4, blue, Exit
63.90, 2, blue, Exit
63.93, 3, red, Exit
63.93, 4, red, Exit
63.93, 3, red, Exit
63.93, 4, red, Exit
63.93, 3, red, Exit
63.93, 2, red, Exit
63.93, 1, red, Exit
63.93, 2, red, Exit
63.93, 4, blue, Exit
63.93, 2, blue, Exit
63.97, 4, red, Exit
63.97, 3, red, Exit
63.97, 4, red, Exit
63.97, 3, red, Exit
63.97, 2, red, Exit
63.97, 1, red, Exit
63.97, 4, blue, Exit
63.97, 2, blue, Exit
64.00, 4, red, Exit
64.00, 3, red, Exit
64.00, 4, red, Exit
64.00, 3, red, Exit
64.00, 2, red, Exit
64.00, 1, red, Exit
64.00, 4, blue, Exit
64.00, 2, blue, Exit
64.03, 3, red, Exit
64.03, 4, red, Exit
64.03, 3, red, Exit
64.03, 1, red, Exit
64.03, 2, red, Exit
64.03, 4, blue, Exit
64.03, 2, blue, Exit
64.07, 3, red, Exit
64.07, 4, red, Exit
64.07, 3, red, Exit
64.07, 1, red, Exit
64.07, 2, red, Exit
64.07, 4, blue, Exit
64.07, 2, blue, Exit
64.10, 3, red, Exit
64.10, 4, red, Exit
64.10, 3, red, Exit
64.10, 2, red, Exit
64.10, 1, red, Exit
64.10, 4, blue, Exit
64.10, 2, blue, Exit
64.13, 3, red, Exit
64.13, 4, red, Exit
64.13, 3, red, Exit
64.13, 2, red, Exit
64.13, 1, red, Exit
64.13, 2, red, Exit
64.13, 4, blue, Exit
64.13, 2, blue, Exit
64.17, 3, red, Exit
64.17, 4, red, Exit
64.17, 3, red, Exit
64.17, 2, red, Exit
64.17, 1, red, Exit
64.17, 4, blue, Exit
64.17, 2, blue, Exit
64.20, 3, red, Exit
64.20, 4, red, Exit
64.20, 3, red, Exit
64.20, 1, red, Exit
64.20, 2, red, Exit
64.20, 4, blue, Exit
64.20, 2, blue, Exit
64.23, 4, red, Exit
64.23, 3, red, Exit
64.23, 2, red, Exit
64.23, 1, red, Exit
64.23, 2, red, Exit
64.23, 4, blue, Exit
64.23, 2, blue, Exit
64.27, 3, red, Exit
64.27, 4, red, Exit
64.27, 3, red, Exit
64.27, 2, red, Exit
64.27, 4, blue, Exit
64.27, 2, blue, Exit
64.30, 3, red, Exit
64.30, 4, red, Exit
64.30, 3, red, Exit
64.30, 2, red, Exit
64.30, 4, blue, Exit
64.30, 2, blue, Exit
64.33, 3, red, Exit
64.33, 2, red, Exit
64.33, 1, red, Exit
64.33, 4, blue, Exit
64.33, 2, blue, Exit
64.37, 3, red, Exit
64.37, 2, red, Exit
64.37, 4, blue, Exit
64.37, 2, blue, Exit
64.40, 3, red, Exit
64.40, 2, red, Exit
64.40, 1, red, Exit
64.40, 4, blue, Exit
64.40, 2, blue, Exit
64.43, 3, red, Exit
64.43, 1, red, Exit
64.43, 4, blue, Exit
64.43, 2, blue, Exit
64.47, 3, red, Exit
64.47, 1, red, Exit
64.47, 4, blue, Exit
64.47, 2, blue, Exit
64.50, 3, red, Exit
64.50, 1, red, Exit
64.50, 2, red, Exit
64.50, 4, blue, Exit
64.50, 2, blue, Exit
64.53, 3, red, Exit
64.53, 4, red, Exit
64.53, 3, red, Exit
64.53, 4, red, Exit
64.53, 3, red, Exit
64.53, 2, red, Exit
64.53, 1, red, Exit
64.53, 4, blue, Exit
64.53, 2, blue, Exit
64.57, 3, red, Exit
64.57, 4, red, Exit
64.57, 3, red, Exit
64.57, 2, red, Exit
64.57, 1, red, Exit
64.57, 4, blue, Exit
64.57, 2, blue, Exit
64.60, 3, red, Exit
64.60, 4, red, Exit
64.60, 3, red, Exit
64.60, 2, red, Exit
64.60, 1, red, Exit
64.60, 4, blue, Exit
64.60, 2, blue, Exit
64.63, 3, red, Exit
64.63, 1, red, Exit
64.63, 4, blue, Exit
64.63, 2, blue, Exit
64.67, 4, red, Exit
64.67, 3, red, Exit
64.67, 4, red, Exit
64.67, 3, red, Exit
64.67, 1, red, Exit
64.67, 4, blue, Exit
64.67, 2, blue, Exit
64.70, 3, red, Exit
64.70, 4, red, Exit
64.70, 3, red, Exit
64.70, 1, red, Exit
64.70, 4, blue, Exit
64.70, 2, blue, Exit
64.73, 3, red, Exit
64.73, 4, red, Exit
64.73, 3, red, Exit
64.73, 4, red, Exit
64.73, 3, red, Exit
64.73, 1, red, Exit
64.73, 4, blue, Exit
64.77, 3, red, Exit
64.77, 4, red, Exit
64.77, 3, red, Exit
64.77, 2, red, Exit
64.77, 1, red, Exit
64.77, 2, red, Exit
64.80, 3, red, Exit
64.80, 4, red, Exit
64.80, 3, red, Exit
64.80, 1, red, Exit
64.80, 2, red, Exit
64.83, 3, red, Exit
64.83, 4, red, Exit
64.83, 3, red, Exit
64.83, 1, red, Exit
64.83, 2, red, Exit
64.87, 3, red, Exit
64.87, 4, red, Exit
64.87, 3, red, Exit
64.87, 2, red, Exit
64.87, 1, red, Exit
64.87, 2, red, Exit
64.90, 3, red, Exit
64.90, 4, red, Exit
64.90, 3, red, Exit
64.90, 2, red, Exit
64.90, 1, red, Exit
64.93, 3, red, Exit
64.93, 4, red, Exit
64.93, 3, red, Exit
64.93, 1, red, Exit
64.97, 4, red, Exit
64.97, 3, red, Exit
64.97, 4, red, Exit
64.97, 3, red, Exit
64.97, 4, red, Exit
64.97, 3, red, Exit
64.97, 1, red, Exit
64.97, 2, red, Exit
64.97, 2, blue, Exit
65.00, 3, red, Exit
65.00, 4, red, Exit
65.00, 3, red, Exit
65.00, 4, red, Exit
65.00, 3, red, Exit
65.00, 1, red, Exit
65.00, 4, blue, Exit
65.00, 2, blue, Exit
65.03, 3, red, Exit
65.03, 4, red, Exit
65.03, 3, red, Exit
65.03, 2, red, Exit
65.03, 1, red, Exit
65.03, 2, red, Exit
65.03, 4, blue, Exit
65.03, 2, blue, Exit
65.07, 3, red, Exit
65.07, 4, red, Exit
65.07, 3, red, Exit
65.07, 1, red, Exit
65.07, 4, green, Exit
65.07, 4, blue, Exit
65.07, 2, blue, Exit
65.10, 3, red, Exit
65.10, 2, red, Exit
65.10, 1, red, Exit
65.10, 4, blue, Exit
65.10, 2, blue, Exit
65.13, 3, red, Exit
65.13, 2, red, Exit
65.13, 1, red, Exit
65.13, 4, blue, Exit
65.13, 2, blue, Exit
65.17, 3, red, Exit
65.17, 4, red, Exit
65.17, 3, red, Exit
65.17, 2, red, Exit
65.17, 1, red, Exit
65.17, 2, red, Exit
65.17, 4, blue, Exit
65.17, 2, blue, Exit
65.20, 3, red, Exit
65.20, 4, red, Exit
65.20, 3, red, Exit
65.20, 2, red, Exit
65.20, 1, red, Exit
65.20, 2, red, Exit
65.20, 4, blue, Exit
65.20, 2, blue, Exit
65.23, 3, red, Exit
65.23, 4, red, Exit
65.23, 3, red, Exit
65.23, 2, red, Exit
65.23, 1, red, Exit
65.23, 2, red, Exit
65.23, 4, blue, Exit
65.23, 2, blue, Exit
65.27, 4, red, Exit
65.27, 3, red, Exit
65.27, 4, red, Exit
65.27, 3, red, Exit
65.27, 2, red, Exit
65.27, 1, red, Exit
65.27, 2, red, Exit
65.27, 4, blue, Exit
65.27, 2, blue, Exit
65.30, 3, red, Exit
65.30, 4, red, Exit
65.30, 3, red, Exit
65.30, 2, red, Exit
65.30, 1, red, Exit
65.30, 2, red, Exit
65.30, 4, blue, Exit
65.30, 2, blue, Exit
65.33, 3, red, Exit
65.33, 4, red, Exit
65.33, 3, red, Exit
65.33, 2, red, Exit
65.33, 1, red, Exit
65.33, 4, blue, Exit
65.33, 2, blue, Exit
65.37, 3, red, Exit
65.37, 2, red, Exit
65.37, 1, red, Exit
65.37, 4, blue, Exit
65.37, 2, blue, Exit
65.40, 3, red, Exit
65.40, 2, red, Exit
65.40, 1, red, Exit
65.40, 2, red, Exit
65.40, 4, blue, Exit
65.40, 2, blue, Exit
65.43, 3, red, Exit
65.43, 2, red, Exit
65.43, 1, red, Exit
65.43, 2, red, Exit
65.43, 4, blue, Exit
65.43, 2, blue, Exit
65.47, 3, red, Exit
65.47, 2, red, Exit
65.47, 1, red, Exit
65.47, 2, red, Exit
65.47, 1, red, Exit
65.47, 4, blue, Exit
65.47, 2, blue, Exit
65.50, 3, red, Exit
65.50, 2, red, Exit
65.50, 1, red, Exit
65.50, 2, red, Exit
65.50, 1, red, Exit
65.50, 4, blue, Exit
65.50, 2, blue, Exit
65.53, 3, red, Exit
65.53, 4, red, Exit
65.53, 3, red, Exit
65.53, 4, red, Exit
65.53, 3, red, Exit
65.53, 2, red, Exit
65.53, 1, red, Exit
65.53, 2, red, Exit
65.53, 1, red, Exit
65.53, 2, red, Exit
65.53, 4, blue, Exit
65.53, 2, blue, Exit
65.57, 3, red, Exit
65.57, 4, red, Exit
65.57, 3, red, Exit
65.57, 4, red, Exit
65.57, 3, red, Exit
65.57, 1, red, Exit
65.57, 2, red, Exit
65.57, 1, red, Exit
65.57, 4, blue, Exit
65.57, 2, blue, Exit
65.60, 3, red, Exit
65.60, 4, red, Exit
65.60, 3, red, Exit
65.60, 1, red, Exit
65.60, 2, red, Exit
65.60, 4, blue, Exit
65.60, 2, blue, Exit
65.63, 3, red, Exit
65.63, 4, red, Exit
65.63, 3, red, Exit
65.63, 1, red, Exit
65.63, 2, red, Exit
65.63, 4, blue, Exit
65.63, 2, blue, Exit
65.67, 4, red, Exit
65.67, 3, red, Exit
65.67, 1, red, Exit
65.67, 4, blue, Exit
65.67, 2, blue, Exit
65.70, 4, red, Exit
65.70, 3, red, Exit
65.70, 4, red, Exit
65.70, 1, red, Exit
65.70, 4, blue, Exit
65.70, 2, blue, Exit
65.73, 4, red, Exit
65.73, 3, red, Exit
65.73, 1, red, Exit
65.73, 2, red, Exit
65.73, 4, blue, Exit
65.73, 2, blue, Exit
65.77, 3, red, Exit
65.77, 4, red, Exit
65.77, 3, red, Exit
65.77, 2, red, Exit
65.77, 1, red, Exit
65.77, 4, blue, Exit
65.77, 2, blue, Exit
65.80, 4, red, Exit
65.80, 3, red, Exit
65.80, 1, red, Exit
65.80, 4, blue, Exit
65.80, 2, blue, Exit
65.83, 4, red, Exit
65.83, 3, red, Exit
65.83, 1, red, Exit
65.83, 2, red, Exit
65.83, 4, blue, Exit
65.83, 2, blue, Exit
65.87, 3, red, Exit
65.87, 2, red, Exit
65.87, 1, red, Exit
65.87, 4, blue, Exit
65.87, 2, blue, Exit
65.90, 3, red, Exit
65.90, 2, red, Exit
65.90, 1, red, Exit
65.90, 4, blue, Exit
65.90, 2, blue, Exit
65.93, 3, red, Exit
65.93, 2, red, Exit
65.93, 1, red, Exit
65.93, 4, blue, Exit
65.93, 2, blue, Exit
65.97, 3, red, Exit
65.97, 1, red, Exit
65.97, 2, red, Exit
65.97, 4, blue, Exit
65.97, 2, blue, Exit
66.00, 3, red, Exit
66.00, 1, red, Exit
66.00, 2, red, Exit
66.00, 4, blue, Exit
66.00, 2, blue, Exit
66.03, 4, red, Exit
66.03, 1, red, Exit
66.03, 4, blue, Exit
66.03, 2, blue, Exit
66.07, 3, red, Exit
66.07, 2, red, Exit
66.07, 4, blue, Exit
66.07, 2, blue, Exit
66.10, 1, red, Exit
66.10, 2, red, Exit
66.10, 4, blue, Exit
66.10, 2, blue, Exit
66.13, 3, red, Exit
66.13, 2, red, Exit
66.13, 4, blue, Exit
66.13, 2, blue, Exit
66.17, 3, red, Exit
66.17, 2, red, Exit
66.17, 4, blue, Exit
66.17, 2, blue, Exit
66.20, 3, red, Exit
66.20, 1, red, Exit
66.20, 4, blue, Exit
66.20, 2, blue, Exit
66.23, 3, red, Exit
66.23, 4, blue, Exit
66.23, 2, blue, Exit
66.27, 4, red, Exit
66.27, 3, red, Exit
66.27, 1, red, Exit
66.27, 4, blue, Exit
66.27, 2, blue, Exit
66.30, 3, red, Exit
66.30, 1, red, Exit
66.30, 4, blue, Exit
66.30, 2, blue, Exit
66.33, 3, red, Exit
66.33, 1, red, Exit
66.33, 4, blue, Exit
66.33, 2, blue, Exit
66.37, 3, red, Exit
66.37, 1, red, Exit
66.37, 4, blue, Exit
66.37, 2, blue, Exit
66.40, 3, red, Exit
66.40, 2, red, Exit
66.40, 4, blue, Exit
66.40, 2, blue, Exit
66.43, 3, red, Exit
66.43, 1, red, Exit
66.43, 2, red, Exit
66.43, 4, blue, Exit
66.43, 2, blue, Exit
66.47, 3, red, Exit
66.47, 1, red, Exit
66.47, 4, blue, Exit
66.47, 2, blue, Exit
66.50, 3, red, Exit
66.50, 4, red, Exit
66.50, 3, red, Exit
66.50, 1, red, Exit
66.50, 4, blue, Exit
66.50, 2, blue, Exit
66.53, 4, red, Exit
66.53, 3, red, Exit
66.53, 4, red, Exit
66.53, 1, red, Exit
66.53, 2, red, Exit
66.53, 4, blue, Exit
66.53, 2, blue, Exit
66.57, 4, red, Exit
66.57, 3, red, Exit
66.57, 4, red, Exit
66.57, 3, red, Exit
66.57, 1, red, Exit
66.57, 2, red, Exit
66.57, 1, red, Exit
66.57, 4, blue, Exit
66.57, 2, blue, Exit
66.60, 3, red, Exit
66.60, 4, red, Exit
66.60, 1, red, Exit
66.60, 4, blue, Exit
66.60, 2, blue, Exit
66.63, 3, red, Exit
66.63, 4, red, Exit
66.63, 3, red, Exit
66.63, 1, red, Exit
66.63, 4, blue, Exit
66.63, 2, blue, Exit
66.67, 4, red, Exit
66.67, 3, red, Exit
66.67, 1, red, Exit
66.67, 4, blue, Exit
66.67, 2, blue, Exit
66.70, 3, red, Exit
66.70, 1, red, Exit
66.70, 4, blue, Exit
66.70, 2, blue, Exit
66.73, 3, red, Exit
66.73, 4, blue, Exit
66.73, 2, blue, Exit
66.77, 4, blue, Exit
66.77, 2, blue, Exit
66.80, 4, blue, Exit
66.80, 2, blue, Exit
66.83, 4, red, Exit
66.83, 3, red, Exit
66.83, 1, red, Exit
66.83, 4, blue, Exit
66.83, 2, blue, Exit
66.87, 4, red, Exit
66.87, 3, red, Exit
66.87, 4, red, Exit
66.87, 3, red, Exit
66.87, 1, red, Exit
66.87, 4, blue, Exit
66.87, 2, blue, Exit
66.90, 4, red, Exit
66.90, 3, red, Exit
66.90, 4, red, Exit
66.90, 3, red, Exit
66.90, 1, red, Exit
66.90, 4, blue, Exit
66.90, 2, blue, Exit
66.93, 4, red, Exit
66.93, 3, red, Exit
66.93, 1, red, Exit
66.93, 4, blue, Exit
66.93, 2, blue, Exit
66.97, 4, red, Exit
66.97, 3, red, Exit
66.97, 4, blue, Exit
66.97, 2, blue, Exit
67.00, 4, blue, Exit
67.00, 2, blue, Exit
67.03, 1, red, Exit
67.03, 4, blue, Exit
67.03, 2, blue, Exit
67.07, 3, red, Exit
67.07, 1, red, Exit
67.07, 2, red, Exit
67.07, 4, blue, Exit
67.07, 2, blue, Exit
67.10, 4, red, Exit
67.10, 3, red, Exit
67.10, 1, red, Exit
67.10, 4, blue, Exit
67.10, 2, blue, Exit
67.13, 3, red, Exit
67.13, 4, red, Exit
67.13, 1, red, Exit
67.13, 4, blue, Exit
67.13, 2, blue, Exit
67.17, 4, red, Exit
67.17, 1, red, Exit
67.17, 4, blue, Exit
67.17, 2, blue, Exit
67.20, 3, red, Exit
67.20, 4, blue, Exit
67.20, 2, blue, Exit
67.23, 1, red, Exit
67.23, 4, blue, Exit
67.23, 2, blue, Exit
67.27, 3, red, Exit
67.27, 1, red, Exit
67.27, 4, blue, Exit
67.27, 2, blue, Exit
67.30, 3, red, Exit
67.30, 2, red, Exit
67.30, 4, blue, Exit
67.30, 2, blue, Exit
67.33, 3, red, Exit
67.33, 2, red, Exit
67.33, 4, blue, Exit
67.33, 2, blue, Exit
67.37, 4, red, Exit
67.37, 3, red, Exit
67.37, 1, red, Exit
67.37, 4, blue, Exit
67.37, 2, blue, Exit
67.40, 4, red, Exit
67.40, 3, red, Exit
67.40, 1, red, Exit
67.40, 4, blue, Exit
67.40, 2, blue, Exit
67.43, 3, red, Exit
67.43, 4, red, Exit
67.43, 3, red, Exit
67.43, 1, red, Exit
67.43, 4, blue, Exit
67.43, 2, blue, Exit
67.47, 4, red, Exit
67.47, 3, red, Exit
67.47, 4, red, Exit
67.47, 3, red, Exit
67.47, 1, red, Exit
67.47, 4, blue, Exit
67.47, 2, blue, Exit
67.50, 3, red, Exit
67.50, 1, red, Exit
67.50, 4, blue, Exit
67.50, 2, blue, Exit
67.53, 3, red, Exit
67.53, 1, red, Exit
67.53, 2, red, Exit
67.53, 4, blue, Exit
67.53, 2, blue, Exit
67.57, 4, red, Exit
67.57, 3, red, Exit
67.57, 1, red, Exit
67.57, 4, blue, Exit
67.57, 2, blue, Exit
67.60, 4, red, Exit
67.60, 3, red, Exit
67.60, 1, red, Exit
67.60, 4, blue, Exit
67.60, 2, blue, Exit
67.63, 3, red, Exit
67.63, 1, red, Exit
67.63, 2, red, Exit
67.63, 4, blue, Exit
67.63, 2, blue, Exit
67.67, 3, red, Exit
67.67, 1, red, Exit
67.67, 2, red, Exit
67.67, 4, blue, Exit
67.67, 2, blue, Exit
67.70, 3, red, Exit
67.70, 1, red, Exit
67.70, 4, blue, Exit
67.70, 2, blue, Exit
67.73, 4, red, Exit
67.73, 3, red, Exit
67.73, 1, red, Exit
67.73, 4, blue, Exit
67.73, 2, blue, Exit
67.77, 4, red, Exit
67.77, 3, red, Exit
67.77, 1, red, Exit
67.77, 4, blue, Exit
67.77, 2, blue, Exit
67.80, 3, red, Exit
67.80, 1, red, Exit
67.80, 4, blue, Exit
67.80, 2, blue, Exit
67.83, 3, red, Exit
67.83, 1, red, Exit
67.83, 2, red, Exit
67.83, 4, blue, Exit
67.83, 2, blue, Exit
67.87, 3, red, Exit
67.87, 1, red, Exit
67.87, 4, blue, Exit
67.87, 2, blue, Exit
67.90, 3, red, Exit
67.90, 4, red, Exit
67.90, 3, red, Exit
67.90, 1, red, Exit
67.90, 4, blue, Exit
67.90, 2, blue, Exit
67.93, 3, red, Exit
67.93, 1, red, Exit
67.93, 2, red, Exit
67.93, 4, blue, Exit
67.93, 2, blue, Exit
67.97, 3, red, Exit
67.97, 1, red, Exit
67.97, 2, red, Exit
67.97, 4, blue, Exit
67.97, 2, blue, Exit
68.00, 4, red, Exit
68.00, 3, red, Exit
68.00, 1, red, Exit
68.00, 2, red, Exit
68.00, 4, blue, Exit
68.00, 2, blue, Exit
68.03, 3, red, Exit
68.03, 4, red, Exit
68.03, 3, red, Exit
68.03, 1, red, Exit
68.03, 2, red, Exit
68.03, 4, blue, Exit
68.03, 2, blue, Exit
68.07, 3, red, Exit
68.07, 1, red, Exit
68.07, 4, blue, Exit
68.07, 2, blue, Exit
68.10, 3, red, Exit
68.10, 1, red, Exit
68.10, 4, blue, Exit
68.10, 2, blue, Exit
68.13, 3, red, Exit
68.13, 1, red, Exit
68.13, 2, red, Exit
68.13, 4, blue, Exit
68.13, 2, blue, Exit
68.17, 3, red, Exit
68.17, 1, red, Exit
68.17, 4, blue, Exit
68.17, 2, blue, Exit
68.20, 3, red, Exit
68.20, 4, red, Exit
68.20, 3, red, Exit
68.20, 1, red, Exit
68.20, 2, red, Exit
68.20, 4, blue, Exit
68.20, 2, blue, Exit
68.23, 3, red, Exit
68.23, 1, red, Exit
68.23, 2, red, Exit
68.23, 4, blue, Exit
68.23, 2, blue, Exit
68.27, 3, red, Exit
68.27, 1, red, Exit
68.27, 2, red, Exit
68.27, 4, blue, Exit
68.27, 2, blue, Exit
68.30, 3, red, Exit
68.30, 1, red, Exit
68.30, 2, red, Exit
68.30, 4, blue, Exit
68.30, 2, blue, Exit
68.33, 3, red, Exit
68.33, 1, red, Exit
68.33, 2, red, Exit
68.33, 4, blue, Exit
68.33, 2, blue, Exit
68.37, 3, red, Exit
68.37, 1, red, Exit
68.37, 2, red, Exit
68.37, 4, blue, Exit
68.37, 2, blue, Exit
68.40, 3, red, Exit
68.40, 1, red, Exit
68.40, 2, red, Exit
68.40, 4, blue, Exit
68.40, 2, blue, Exit
68.43, 3, red, Exit
68.43, 1, red, Exit
68.43, 2, red, Exit
68.43, 4, blue, Exit
68.43, 2, blue, Exit
68.47, 4, red, Exit
68.47, 3, red, Exit
68.47, 1, red, Exit
68.47, 4, blue, Exit
68.47, 2, blue, Exit
68.50, 3, red, Exit
68.50, 1, red, Exit
68.50, 2, red, Exit
68.50, 4, blue, Exit
68.50, 2, blue, Exit
68.53, 3, red, Exit
68.53, 1, red, Exit
68.53, 4, blue, Exit
68.53, 2, blue, Exit
68.57, 3, red, Exit
68.57, 1, red, Exit
68.57, 4, blue, Exit
68.57, 2, blue, Exit
68.60, 3, red, Exit
68.60, 1, red, Exit
68.60, 4, blue, Exit
68.60, 2, blue, Exit
68.63, 3, red, Exit
68.63, 1, red, Exit
68.63, 4, blue, Exit
68.63, 2, blue, Exit
68.67, 3, red, Exit
68.67, 4, red, Exit
68.67, 3, red, Exit
68.67, 1, red, Exit
68.67, 2, red, Exit
68.67, 4, blue, Exit
68.67, 2, blue, Exit
68.70, 3, red, Exit
68.70, 4, blue, Exit
68.70, 2, blue, Exit
68.73, 4, blue, Exit
68.73, 2, blue, Exit
68.77, 1, red, Exit
68.77, 4, blue, Exit
68.77, 2, blue, Exit
68.80, 3, red, Exit
